,Unnamed: 0,filename,captions,keywords,top_keywords,cluster_ids,cluster_keywords,cluster_similarity_score,video_similarity_score
5615,5615,19925,there is a plate with a gingerbread house and a gingerbread man there is a gingerbread turtle cake on a plate with a sign there is a gingerbread house with a sign on it,gingerbread plate house cake sign ,gingerbread_plate_house,33,standing_cutting_knife_table,0.2570712767044471,0.11026933
5616,5616,23084,there is a person riding a bike down a dirt road there is a man riding a bike down a road with a dog,riding bike road dog dirt ,riding_bike_road,9,car_driving_road_view,0.47681021746112046,0.31908208
5617,5617,22156,blonde woman with hand on her face looking at camera blond woman with microphone in front of a man in a room,microphone blond woman blonde camera ,microphone_blond_woman,40,woman_sitting_standing_table,0.31939566804951913,0.35049528
5618,5618,20601,there is a man that is standing in the dark with a cell phone there is a man that is standing in the dark with a cell phone,dark phone standing cell man ,dark_phone_standing,22,background_dark_phone_standing,0.4086811179386191,0.5598343
5619,5619,25373,there is a man sitting on a couch holding a cell phone there is a man sitting on a couch with a backpack,couch sitting backpack phone cell ,couch_sitting_backpack,33,standing_cutting_knife_table,0.2570712767044471,-0.15447879
5620,5620,26192,there is a fire hydrant spraying water on a city street there is a man sitting on a bench in front of a fountain there is a man sitting in a boat in the water with a large moon in the background,fountain moon water hydrant street ,fountain_moon_water,44,city_building_view_walking,0.3526158644465816,0.16130756
5621,5621,27040,man wearing headphones and a cap talking on a cell phone  man in a helmet is looking through a mirror,mirror headphones helmet phone cap ,mirror_headphones_helmet,3,standing_sitting_room_woman,0.1888414480369448,0.0028039282
5622,5622,22532,three people sitting on a couch in a dark room three people sitting on a couch in a dark room,couch dark room people sitting ,couch_dark_room,21,standing_sitting_people_microphone,0.40784026183454053,0.26100156
5623,5623,20265,scene of a group of people on stage with a stage backdrop  stage with a group of people on it and a painting on the wall,stage backdrop painting people group ,stage_backdrop_painting,29,standing_people_stage_woman,0.3886047961704176,0.5888735
5624,5624,25717,a close up of a number 7 on a white background,background white number close ,background_white_number,22,background_dark_phone_standing,0.4086811179386191,0.42985782
5625,5625,20057,araful view of a city skyline with a river in the foreground arafficial photograph of a city skyline with a river in the foreground,river skyline view photograph city ,river_skyline_view,44,city_building_view_walking,0.3526158644465816,0.4955015
5626,5626,21185,there is a small refrigerator with an american flag on it,refrigerator flag american small ,refrigerator_flag_american,12,photo_standing_woman_people,0.20325916301856198,-0.038817696
5627,5627,25525,man with a beard and a goatee looks at the camera,beard goatee camera looks man ,beard_goatee_camera,39,sitting_standing_man_table,0.28493999155348365,0.38616586
5628,5628,27272,image of a black background with a black and white photo of a man  image of a four leaf clover in the sky,clover background photo image leaf ,clover_background_photo,5,background_picture_screen_person,0.30082338500421407,0.39142293
5629,5629,22700,view of a sunset over a frozen lake with ice  view of a sunset over a frozen lake  view of a sunset over the ocean with a boat in the water,sunset lake view frozen ice ,sunset_lake_view,31,sky_view_flying_sunset,0.3993302132923178,0.64677596
5630,5630,22440,there are three skis that are hanging from the top of a mountain skiers are standing on a snowy hill overlooking a lake skiers are riding down a steep slope in the snow,skiers skis snow mountain slope ,skiers_skis_snow,2,skiers_snow_snowy_mountain,0.5481712681854644,0.65625304
5631,5631,23592,blond woman sitting at a table with a bunch of pictures on the wall blond woman sitting in front of a wall with pictures on it,pictures wall woman table blond ,pictures_wall_woman,18,woman_sitting_standing_chair,0.3407688460384424,0.41609344
5632,5632,27132,there are two women standing next to each other in a room two girls sitting on a chair in a room with a tie dye shirt,women room girls chair standing ,women_room_girls,40,woman_sitting_standing_table,0.31939566804951913,0.31527737
5633,5633,25665,there is a small engine that is sitting on a stand,engine stand sitting small ,engine_stand_sitting,33,standing_cutting_knife_table,0.2570712767044471,0.06824957
5634,5634,20317,there is a man and a woman standing in front of a mirror there is a woman that is looking in the mirror,mirror woman standing looking man ,mirror_woman_standing,26,woman_standing_sitting_room,0.25453812250872027,0.29595163
5635,5635,24585,there is a large mountain with a few trees on it there is a blurry photo of a mountain with a few trees,mountain trees photo blurry large ,mountain_trees_photo,17,mountain_view_mountains_road,0.3947719634052808,0.6646086
5636,5636,20919,helicopter flying over a snowy mountain with a mountain in the background  helicopter flying through the air with a person on the ground below skiers and a helicopter are on the snow with a mountain in the background,helicopter skiers snow mountain snowy ,helicopter_skiers_snow,2,skiers_snow_snowy_mountain,0.5481712681854644,0.497694
5637,5637,25457,skiers and snowboarders are enjoying the snow at the top of a hill skiers and snowboarders are skiing down a hill in the snow,skiers snowboarders skiing snow hill ,skiers_snowboarders_skiing,2,skiers_snow_snowy_mountain,0.5481712681854644,0.6266011
5638,5638,20125,a man riding a wave on top of a surfboard in the ocean a man riding a wave on top of a surfboard in the ocean,surfboard ocean wave riding man ,surfboard_ocean_wave,11,ocean_beach_boat_water,0.38622879080706574,0.283721
5639,5639,22672,there is a black and white photo of a truck in the woods a black and white photo of a small stream in a forest a black and white photo of a small boat in the woods,forest woods boat truck photo ,forest_woods_boat,20,standing_tree_bird_grass,0.2936226631429917,0.27742416
5640,5640,27300,there is a trash can sitting in the middle of a park there is a playground with a red and blue structure and a yellow fire hydrant there is a walkway that has a bench and palm trees,playground park walkway trash trees ,playground_park_walkway,11,ocean_beach_boat_water,0.38622879080706574,0.045939434
5641,5641,25033,there is a man that is standing in the dark with a cell phone araffes in the snow on a mountain with trees in the background,snow mountain dark trees phone ,snow_mountain_dark,15,dark_background_phone_standing,0.2633934019697437,0.4012377
5642,5642,21493,there are two birds standing in the grass together there are two birds standing in the grass together,birds grass standing ,birds_grass_standing,7,water_swimming_fish_bird,0.3952122226825371,0.347176
5643,5643,20541,there is a man riding a skateboard down a dirt road there is a man riding a bike down a path in the woods,skateboard woods riding dirt road ,skateboard_woods_riding,17,mountain_view_mountains_road,0.3947719634052808,0.3245811
5644,5644,18985,there is a man holding a child up to a climbing wall there is a man holding a child on a climbing wall,climbing wall child holding man ,climbing_wall_child,42,climbing_mountain_rock_river,0.37658209019215205,0.32623798
5645,5645,19857,blond woman with blue eyes and blonde hair sitting on a couch blond woman with a surprised look on her face sitting on a couch,couch woman blond blonde eyes ,couch_woman_blond,40,woman_sitting_standing_table,0.31939566804951913,0.26355147
5646,5646,22216,several people walking in a desert with a dog and a man two men walking in a desert with a dog and a bird,desert people walking dog men ,desert_people_walking,28,sitting_standing_woman_people,0.16520411199113974,0.055718523
5647,5647,22024,there is a black and white photo of a cross on a pole,cross pole photo black white ,cross_pole_photo,15,dark_background_phone_standing,0.2633934019697437,0.29213795
5648,5648,22818,man with long hair and a beard stares into the camera a man with long hair standing in front of a wall,beard camera standing hair wall ,beard_camera_standing,26,woman_standing_sitting_room,0.25453812250872027,0.1541258
5649,5649,26484,a close up of a black background with a black and white photo there is a man that is standing in the dark with a cell phone,background dark photo phone black ,background_dark_photo,22,background_dark_phone_standing,0.4086811179386191,0.6334321
5650,5650,19259,a person holding a picture of a man in a black and white photo a person holding a book with a picture of a family,photo person family holding picture ,photo_person_family,26,woman_standing_sitting_room,0.25453812250872027,0.20082684
5651,5651,25201,a close up of a person wearing a hat and a jacket a close up of a person wearing a hat and a jacket,jacket hat person wearing close ,jacket_hat_person,1,sitting_man_shirt_standing,0.3279293091524215,0.23189902
5652,5652,20773,arafassist band performing on stage at a concert with a man in a tuxedo  image of a band performing on stage with a man in a tuxedo arafassist band performing on stage at a concert with a crowd arafassist band performing on stage at a concert with a band playing,concert arafassist band stage performing ,concert_arafassist_band,13,microphone_guitar_stage_room,0.39757259966634784,0.31118098
5653,5653,24115,blond woman with a very long hair and a very unusual hat,woman blond hat hair unusual ,woman_blond_hat,26,woman_standing_sitting_room,0.25453812250872027,0.35246605
5654,5654,21467,there is a kite flying in the sky with a lot of clouds skier in orange and white jacket skiing down a snowy slope skiers are riding down a snowy slope on their skis,skiers skier skiing skis kite ,skiers_skier_skiing,15,dark_background_phone_standing,0.2633934019697437,-0.0014934818
5655,5655,24929,there is a man sitting on a couch with a remote control there is a man sitting on a couch with a guitar,couch guitar remote sitting control ,couch_guitar_remote,39,sitting_standing_man_table,0.28493999155348365,0.113424115
5656,5656,23330,a close up of a green and black background with a clock a close up of a green and black background with the word riverside there is a green and yellow background with a black background,background riverside green yellow clock ,background_riverside_green,22,background_dark_phone_standing,0.4086811179386191,0.23676069
5657,5657,18971,they are playing a video game in a recording studio with a microphone there is a man that is standing in the dark with a cell phone,recording microphone studio dark video ,recording_microphone_studio,43,woman_standing_room_dark,0.23219229047408146,0.47591153
5658,5658,26642,there is a man with a bird on his head and a cell phone  man smoking a cigarette in the park with a blurry background  man drinking a can of soda in a park,park bird cigarette smoking drinking ,park_bird_cigarette,3,standing_sitting_room_woman,0.1888414480369448,-0.11004579
5659,5659,23102,a close up of a space station with a clock on it a close up of a model of a space station with a clock a close up of a space station with a satellite in the background,clock station satellite space background ,clock_station_satellite,24,woman_dark_standing_person,0.20110890564277814,0.14037436
5660,5660,26470,a view of a person skiing down a snowy mountain side a view of a person skiing down a snowy mountain side araffes in the snow in a forest with trees and rocks,skiing snow mountain snowy view ,skiing_snow_mountain,2,skiers_snow_snowy_mountain,0.5481712681854644,0.6160505
5661,5661,24327,there is a man that is standing in the dark with a microphone people are sitting in a dark room watching a screen,microphone dark screen room watching ,microphone_dark_screen,13,microphone_guitar_stage_room,0.39757259966634784,0.38607743
5662,5662,21655,there is a woman holding a fork and a knife in her hand there is a woman sitting at a table with a man looking at her cell phone,woman knife fork table hand ,woman_knife_fork,40,woman_sitting_standing_table,0.31939566804951913,0.50108016
5663,5663,20787,people standing on a stage with a man on a cell phone several people are standing on a stage with a skateboard there is a woman standing on a stage with her arms outstretched,stage standing people skateboard woman ,stage_standing_people,48,people_standing_street_crowd,0.3149428562677685,0.38477713
5664,5664,26828,woman holding a gun in a field of green grass there is a man walking on a hill with a jacket on,woman grass gun walking hill ,woman_grass_gun,43,woman_standing_room_dark,0.23219229047408146,0.13677101
5665,5665,23566,cars parked on a street in front of a building under construction cars parked on a street in a city with a building in the background cars parked on a street in front of a building under construction,parked cars street building construction ,parked_cars_street,34,street_people_walking_night,0.29037876967513176,0.17366348
5666,5666,26014,man with long hair and beard wearing a black jacket  man with a beard and a black shirt with a quote on it there is a man with a beard and a black shirt,beard jacket hair black shirt ,beard_jacket_hair,1,sitting_man_shirt_standing,0.3279293091524215,0.40686682
5667,5667,24743,there are many people playing a game of volleyball on the court several people are playing a game of basketball on a court there are two men standing on a basketball court holding a frisbee several young men are playing volleyball on a court with a crowd watching several people are playing volleyball on a gym court with a crowd watching there are two boys standing on a basketball court playing a game,volleyball basketball crowd people frisbee ,volleyball_basketball_crowd,16,volleyball_crowd_gym_people,0.6466695395382968,0.61253464
5668,5668,25691,there is a man and woman that are kissing each other there are many people posing for a picture together and one is holding a baby,kissing posing baby people holding ,kissing_posing_baby,10,bride_groom_wedding_standing,0.5019372143691851,0.2569002
5669,5669,21231,a close up of a man in a suit and tie looking at the camera  image of a man in a suit and tie looking at the camera,suit tie camera image man ,suit_tie_camera,12,photo_standing_woman_people,0.20325916301856198,0.15804112
5670,5670,24571,woman laying on a bed with a cell phone in her hand there is a woman laying on the floor with a towel on her lap,laying woman towel bed phone ,laying_woman_towel,43,woman_standing_room_dark,0.23219229047408146,0.24771596
5671,5671,21003,"a couple of doctors standing next to each other with the words, providing hrt for the 50 a group of doctors standing in front of a blue background a close up of a double - strand of dna against a blue sky",hrt doctors dna standing blue ,hrt_doctors_dna,5,background_picture_screen_person,0.30082338500421407,0.08153985
5672,5672,22686,araffe view of a beach with a bridge and a bridge in the background  kite surfers are flying over the beach in front of a bridge,surfers beach kite bridge flying ,surfers_beach_kite,11,ocean_beach_boat_water,0.38622879080706574,0.5088857
5673,5673,23754,a close up of a person sitting at a desk with a book,desk person sitting book close ,desk_person_sitting,43,woman_standing_room_dark,0.23219229047408146,0.28484416
5674,5674,26226,there is a man with a beard and a tie standing in a crowd there are many people standing in a dark room with blue lights,crowd beard standing people room ,crowd_beard_standing,29,standing_people_stage_woman,0.3886047961704176,0.3343241
5675,5675,18529,man in a hard hat and glasses standing in front of a monitor  man in a hard hat standing in front of a monitor,monitor hat glasses standing man ,monitor_hat_glasses,33,standing_cutting_knife_table,0.2570712767044471,0.12072544
5676,5676,22827,there are two pictures of a table and chairs in a room,chairs table pictures room ,chairs_table_pictures,31,sky_view_flying_sunset,0.3993302132923178,0.13528302
5677,5677,19266,there is a view of a forest from a goproad there is a view of a forest with a trail through it,forest goproad view trail ,forest_goproad_view,42,climbing_mountain_rock_river,0.37658209019215205,0.26450256
5678,5678,19868,group of people in traditional clothing posing for a picture,posing people group clothing traditional ,posing_people_group,12,photo_standing_woman_people,0.20325916301856198,0.42529774
5679,5679,22229,a woman in glasses standing in front of a painting  woman in black shirt and scarf standing in front of colorful art  woman in black shirt and scarf standing in front of a painting,painting glasses woman art standing ,painting_glasses_woman,18,woman_sitting_standing_chair,0.3407688460384424,0.3107981
5680,5680,19054,woman playing a harp in a black and white photo someone is playing a harp in a black and white photo,harp woman playing photo black ,harp_woman_playing,24,woman_dark_standing_person,0.20110890564277814,0.2886182
5681,5681,26689,two men sitting at a table with laptops and a television two men sitting at a table with a laptop and a laptop computer  man in a suit and tie is on a television screen,television laptops laptop screen men ,television_laptops_laptop,46,sitting_suit_tie_man,0.3768874399215724,0.25944656
5682,5682,25830,there is a woman that is sitting down with her eyes closed someone is sitting on a stool with their legs crossed,sitting woman stool eyes legs ,sitting_woman_stool,3,standing_sitting_room_woman,0.1888414480369448,0.4754903
5683,5683,19430,people are standing outside of a white tent on a city street  image of a man and woman walking down a street several people standing on a sidewalk talking to each other,sidewalk people outside tent street ,sidewalk_people_outside,48,people_standing_street_crowd,0.3149428562677685,0.49941516
5684,5684,20926,view of a car driving down a country road  view of a road with a dirt road and trees,road view driving car trees ,road_view_driving,5,background_picture_screen_person,0.30082338500421407,0.10192328
5685,5685,25468,bride and groom on a boat with other people standing around bride and groom on a dock with a boat in the background,boat bride dock groom people ,boat_bride_dock,10,bride_groom_wedding_standing,0.5019372143691851,0.5683429
5686,5686,24788,there is a woman that is holding a red object in her hand  woman in a white dress standing in front of a desk lamp,woman desk lamp object standing ,woman_desk_lamp,26,woman_standing_sitting_room,0.25453812250872027,0.49770603
5687,5687,20328,there is a blue tent in a field of wildflowers,wildflowers tent blue field ,wildflowers_tent_blue,17,mountain_view_mountains_road,0.3947719634052808,0.1510104
5688,5688,19602,araffes and brides getting off a car on the road bride and groom walking down the road with their wedding car,brides wedding bride araffes groom ,brides_wedding_bride,34,street_people_walking_night,0.29037876967513176,0.389047
5689,5689,26219,araffe flying over a river with a parachute in the air there is a bear that is standing in the dirt there is a person flying a kite on a rocky mountain,kite parachute flying mountain bear ,kite_parachute_flying,17,mountain_view_mountains_road,0.3947719634052808,0.26079953
5690,5690,18516,man and woman standing in front of a crowd of people  man and woman standing in front of a group of people  man and woman standing at the altar during a wedding ceremony,wedding ceremony crowd people altar ,wedding_ceremony_crowd,10,bride_groom_wedding_standing,0.5019372143691851,0.62043804
5691,5691,21800,there is a man that is looking at the beach from a balcony there is a man that is looking out over the beach there is a man that is looking at the beach from the top of a hill,balcony beach hill looking man ,balcony_beach_hill,11,ocean_beach_boat_water,0.38622879080706574,0.3479009
5692,5692,26817,there is a small white flower hanging from a tree branch tables set up for a wedding reception with white tablecloths and flowers,wedding flowers flower tablecloths reception ,wedding_flowers_flower,14,wall_sitting_room_table,0.20419820989900006,0.3467838
5693,5693,23559,a close up of a computer screen with a picture of a person there is a man and woman standing in front of a poster,poster screen person picture woman ,poster_screen_person,21,standing_sitting_people_microphone,0.40784026183454053,0.32559997
5694,5694,18724,skateboarder in a plaid shirt is riding a skateboard a close up of a skateboarder riding on a skateboard in front of a building,skateboarder skateboard plaid building shirt ,skateboarder_skateboard_plaid,19,skateboard_skateboarder_riding_ramp,0.5028911338498195,0.60437506
5695,5695,24318,view of a full moon through the branches of a tree  view of a full moon through the branches of a tree,tree moon branches view ,tree_moon_branches,20,standing_tree_bird_grass,0.2936226631429917,0.37654793
5696,5696,23901,araffes standing in a black and white photo with a bag of trash there is a man that is holding an umbrella in his hand,umbrella araffes bag photo standing ,umbrella_araffes_bag,24,woman_dark_standing_person,0.20110890564277814,0.25521335
5697,5697,19292,aerial view of a farm in the mountains with a house in the distance,aerial farm mountains distance view ,aerial_farm_mountains,17,mountain_view_mountains_road,0.3947719634052808,0.5765365
5698,5698,21458,there are two people sitting at a piano in a room two women are playing a piano in a dark room  image of a man and a woman sitting at a piano,piano women room people woman ,piano_women_room,13,microphone_guitar_stage_room,0.39757259966634784,0.3074281
5699,5699,24916,there is a man that is standing in the dark with a cell phone  man in white shirt holding a skateboard on a street,skateboard street dark phone white ,skateboard_street_dark,15,dark_background_phone_standing,0.2633934019697437,0.37842265
5700,5700,24576,view of a city with a sunset in the background  view of a sunset over a city with a lake,sunset lake city view background ,sunset_lake_city,17,mountain_view_mountains_road,0.3947719634052808,0.24382009
5701,5701,21838,several different types of purses are lined up on a table there are three bags on a shelf with a cactus in them a close up of a pile of pillows on a shelf several different bags are lined up on a table,purses bags cactus pillows shelf ,purses_bags_cactus,14,wall_sitting_room_table,0.20419820989900006,0.2700551
5702,5702,21004,"there is a sign that says, i love you in spanish there is a poster with a picture of a woman on it there is a picture of a picture of a city in the middle of a book",spanish poster sign woman city ,spanish_poster_sign,5,background_picture_screen_person,0.30082338500421407,0.2548266
5703,5703,22681,a close up of a person holding a tennis racquet in a room a close up of a person holding a tennis racquet on a tennis court,racquet tennis holding person court ,racquet_tennis_holding,5,background_picture_screen_person,0.30082338500421407,0.27228206
5704,5704,23753,they are sitting on a couch and having a conversation they are sitting on a couch talking and drinking wine,couch conversation talking wine drinking ,couch_conversation_talking,39,sitting_standing_man_table,0.28493999155348365,0.087295644
5705,5705,26221,there are many brushes in a cup with a lot of them there are many brushes in a cup with a lot of paint,brushes paint cup lot ,brushes_paint_cup,33,standing_cutting_knife_table,0.2570712767044471,0.30291113
5706,5706,23561,they are standing on a stage with a green box and a man holding a bag they are standing on a stage with a green table and a man standing on a stool they are standing on a stage with a green box and a man holding a paper bag they are standing on a stage with a green box and a man holding a bag they are standing on a stage with a green box and a man standing on a stool they are standing on a stage with a green table and a man standing on a stool,stage standing stool box bag ,stage_standing_stool,21,standing_sitting_people_microphone,0.40784026183454053,0.51893497
5707,5707,26013,a close up of a clock with a black background and a white number there is a man that is standing in the dark with a cell phone,clock background phone dark number ,clock_background_phone,22,background_dark_phone_standing,0.4086811179386191,0.5686832
5708,5708,24744,there is a picture of a view of a valley from a plane  paraglider flying over a green field with a lake in the background araffes feet on a ledge above a valley and a valley,paraglider valley plane view lake ,paraglider_valley_plane,36,flying_parachute_sky_paraglider,0.4943497387232396,0.6169562
5709,5709,25696,there is a man in a costume standing in a parking lot there is a woman in a costume standing in a parking lot,costume parking standing woman man ,costume_parking_standing,26,woman_standing_sitting_room,0.25453812250872027,0.19290194
5710,5710,21236,a close up of a pair of shoes with a person in the background  pair of shoes with laces on them sitting on a bed,shoes laces pair sitting person ,shoes_laces_pair,14,wall_sitting_room_table,0.20419820989900006,0.002812714
5711,5711,23105,they are sitting in a chair talking to each other  man and woman sitting in chairs talking to each other,chairs talking chair sitting woman ,chairs_talking_chair,39,sitting_standing_man_table,0.28493999155348365,0.26445654
5712,5712,23939,a close up of a key with words in different languages a close up of a logo on a blue background with a light,logo background languages blue key ,logo_background_languages,5,background_picture_screen_person,0.30082338500421407,0.25227374
5713,5713,18378,a close up of a person holding a microphone in front of a sign a close up of a white and black logo on a gray background,microphone sign logo person background ,microphone_sign_logo,22,background_dark_phone_standing,0.4086811179386191,0.2717257
5714,5714,26477,woman in glasses and a blue shirt is talking to someone woman in glasses sitting in front of a book shelf with books woman in glasses sitting in front of a book shelf with books,glasses woman books shelf talking ,glasses_woman_books,18,woman_sitting_standing_chair,0.3407688460384424,0.32311526
5715,5715,24320,photo of a wedding party in a church a black and white photo of a bride and groom at a wedding,wedding bride church groom party ,wedding_bride_church,10,bride_groom_wedding_standing,0.5019372143691851,0.6817347
5716,5716,21652,man in a suit and tie sitting at a table  man in a suit and tie sitting at a table,suit table sitting tie man ,suit_table_sitting,38,sitting_suit_table_tie,0.3197637295517593,0.697063
5717,5717,20780,skiers are skiing down a snowy mountain with a ski lift skiers are walking down a snowy slope with a fence,skiers skiing ski snowy mountain ,skiers_skiing_ski,2,skiers_snow_snowy_mountain,0.5481712681854644,0.7159596
5718,5718,24112,a close up of a crowd of people standing around a track  image of a man doing a trick on a pole  image of a man riding a bike on a track,crowd track people bike riding ,crowd_track_people,47,standing_sitting_people_woman,0.20471697323418295,0.111583754
5719,5719,21460,araffes in the water with a city in the background araffes in the water near a city with a boat in the water,araffes boat city water background ,araffes_boat_city,44,city_building_view_walking,0.3526158644465816,0.19093044
5720,5720,18976,three men in white suits sitting on a bed in a room three men in white suits sitting on a chair in a room three men in white suits sitting on a bed in a room,suits men room bed chair ,suits_men_room,23,sitting_standing_man_shirt,0.3523601800203323,0.26103798
5721,5721,23337,there are three boys standing next to each other with their hands in the air several people are standing around and waving in front of a sign,waving sign boys standing hands ,waving_sign_boys,47,standing_sitting_people_woman,0.20471697323418295,0.11741958
5722,5722,19098,there is a baby that is laying on a bed with a blanket there is a woman with a hat on her head in a bed,blanket laying bed hat woman ,blanket_laying_bed,24,woman_dark_standing_person,0.20110890564277814,0.2119583
5723,5723,26645,image of a woman standing at a podium with a laptop there is a man standing in front of a projection screen,podium projection screen woman laptop ,podium_projection_screen,21,standing_sitting_people_microphone,0.40784026183454053,0.41374663
5724,5724,22023,there are two ducks swimming in the water near the reeds there is a duck that is swimming in the water,ducks duck swimming reeds water ,ducks_duck_swimming,7,water_swimming_fish_bird,0.3952122226825371,0.58711547
5725,5725,26483,a picture taken from a hill with a view of a lake and mountains there is a car that is parked in a field of flowers,parked flowers hill mountains lake ,parked_flowers_hill,17,mountain_view_mountains_road,0.3947719634052808,0.49045834
5726,5726,25206,man and a dog in front of a store,dog store man ,dog_store_man,12,photo_standing_woman_people,0.20325916301856198,0.06502181
5727,5727,20774,woman speaking into microphone in front of audience at conference woman standing in front of a table with a cell phone in her hand,microphone audience woman conference speaking ,microphone_audience_woman,21,standing_sitting_people_microphone,0.40784026183454053,0.5361307
5728,5728,25034,there are two cows laying on the sand near the ocean there are two cows that are laying down on the beach,cows beach laying sand ocean ,cows_beach_laying,20,standing_tree_bird_grass,0.2936226631429917,-0.032796416
5729,5729,25808,microsoft le studio logo on a yellow background  image of a yellow background with a white microsoft logo,logo microsoft background studio white ,logo_microsoft_background,22,background_dark_phone_standing,0.4086811179386191,0.32382807
5730,5730,21494,a close up of a woman with a necklace on looking at the camera a close up of a woman with a necklace and earrings there is a woman that is looking at the camera,necklace camera woman earrings looking ,necklace_camera_woman,18,woman_sitting_standing_chair,0.3407688460384424,0.13433708
5731,5731,20546,a black and white photo of a sign that says re - mapping europe there is a black background with a white and black sign,sign mapping europe background photo ,sign_mapping_europe,22,background_dark_phone_standing,0.4086811179386191,0.18398136
5732,5732,18982,man in a recording studio with headphones on  man in a recording studio with headphones on,headphones studio recording man ,headphones_studio_recording,13,microphone_guitar_stage_room,0.39757259966634784,0.29097024
5733,5733,22211,there is a man standing in front of a projector screen,projector screen standing man ,projector_screen_standing,21,standing_sitting_people_microphone,0.40784026183454053,0.25095335
5734,5734,19850,a close up of a person wearing a blue shirt and a black hat a close up of a person standing in a room with a yellow background,person blue room background standing ,person_blue_room,14,wall_sitting_room_table,0.20419820989900006,0.18378395
5735,5735,24582,there is a man that is getting his hair done araffes woman getting her hair styled by a man in a salon,salon hair styled woman araffes ,salon_hair_styled,14,wall_sitting_room_table,0.20419820989900006,-0.015182219
5736,5736,25450,people walking on a city street with tall buildings and trees there are two women walking down the street in the city,women walking street city buildings ,women_walking_street,34,street_people_walking_night,0.29037876967513176,0.5170312
5737,5737,20122,skiers eating pizza on a snowy slope with tents in the background skiers enjoying pizza and drinks in the snow near a tent skiers eating pizza on a snowy mountain with tents in the background,skiers pizza snow tents snowy ,skiers_pizza_snow,2,skiers_snow_snowy_mountain,0.5481712681854644,0.5473456
5738,5738,22675,a close up of a deer head with antlers on it's head  image of a woman with long hair and a white shirt,deer antlers woman head image ,deer_antlers_woman,26,woman_standing_sitting_room,0.25453812250872027,0.26874816
5739,5739,19408,araffe sitting on a steering wheel of a car with a bird perched on the steering wheel araffe sitting in a car with a glove on its hand,araffe steering car bird wheel ,araffe_steering_car,6,standing_walking_people_car,0.20222016658887945,0.24316306
5740,5740,27307,they are standing in a field talking to each other they are walking in a field with a frisbee in their hand,frisbee field standing talking walking ,frisbee_field_standing,6,standing_walking_people_car,0.20222016658887945,0.22863284
5741,5741,22447,there is a man playing a flute while a woman looks on there is a man playing a flute in a crowd of people,flute crowd people woman playing ,flute_crowd_people,48,people_standing_street_crowd,0.3149428562677685,0.32490653
5742,5742,23595,bride and groom standing on a stage with a cake in front of them bride and groom cutting their wedding cake at a wedding reception,wedding bride cake groom stage ,wedding_bride_cake,10,bride_groom_wedding_standing,0.5019372143691851,0.66083056
5743,5743,27135,two people standing in front of a sign at the entrance to a mountain two people standing in front of a sign at the entrance to a national memorial there are two people standing in front of a sign at the entrance to the park,sign standing memorial park mountain ,sign_standing_memorial,42,climbing_mountain_rock_river,0.37658209019215205,0.19092774
5744,5744,25662,there is a man standing on the beach with a surfboard blond woman with a white shirt on standing on a beach,beach surfboard standing woman blond ,beach_surfboard_standing,11,ocean_beach_boat_water,0.38622879080706574,0.3941172
5745,5745,20310,woman in blue bikini getting make up applied to a woman in black shirt woman in blue bikini getting her hair brushed by a woman in black shirt,bikini woman brushed blue applied ,bikini_woman_brushed,26,woman_standing_sitting_room,0.25453812250872027,0.30397964
5746,5746,18949,man with a beard and a cigar in a library  man with a beard and a black shirt in a library,library cigar beard black shirt ,library_cigar_beard,46,sitting_suit_tie_man,0.3768874399215724,0.29295555
5747,5747,23308,image of a woman holding a cell phone in front of a man there is a woman holding a cell phone in her hand,woman hand phone image holding ,woman_hand_phone,24,woman_dark_standing_person,0.20110890564277814,0.39479676
5748,5748,24911,there is a man walking down the street with a suitcase there are two people walking down the sidewalk with a backpack,suitcase walking sidewalk backpack street ,suitcase_walking_sidewalk,6,standing_walking_people_car,0.20222016658887945,0.34504902
5749,5749,23906,there are two women standing next to each other holding a vase of flowers there are a group of people that are posing for a picture,flowers women posing vase people ,flowers_women_posing,35,woman_sitting_table_talking,0.2879822588946721,0.24624817
5750,5750,26448,image of a man and woman sitting on a couch a close up of a person sitting in a chair with a tie,couch chair sitting tie person ,couch_chair_sitting,46,sitting_suit_tie_man,0.3768874399215724,0.34904993
5751,5751,19295,man standing in front of a building with a quote on it  man standing in front of a building with a quote on it,standing building quote man ,standing_building_quote,1,sitting_man_shirt_standing,0.3279293091524215,0.39446622
5752,5752,21209,there is a large mountain in the distance with trees in the foreground mountains with a few trees and a few clouds in the sky,mountains trees mountain clouds sky ,mountains_trees_mountain,17,mountain_view_mountains_road,0.3947719634052808,0.63295126
5753,5753,26810,woman in a dress and headdress speaking into a microphone  woman in a dress and headdress speaking into a microphone,microphone dress woman headdress speaking ,microphone_dress_woman,29,standing_people_stage_woman,0.3886047961704176,0.504877
5754,5754,18723,a black and white photo of a man giving a speech to a group of people  image of a bride and groom walking in a park,groom speech bride park photo ,groom_speech_bride,10,bride_groom_wedding_standing,0.5019372143691851,0.49940276
5755,5755,18511,image of two men sitting on a train  image of two men sitting in a train,train men sitting image ,train_men_sitting,12,photo_standing_woman_people,0.20325916301856198,0.0153010795
5756,5756,24549,woman in a red shirt standing in a forest  woman in a red shirt sitting on a bench in a park  woman in a red shirt standing in front of a forest,forest woman park standing red ,forest_woman_park,40,woman_sitting_standing_table,0.31939566804951913,0.2659882
